Date,Buckhorn,Jackson,Oneida,Whitesburg
2023-04-03 00:00:00,0,0,0,0
2023-04-04 00:00:00,0,3.556,0,0
2023-04-05 00:00:00,2.286,2.794,0,0.254
2023-04-06 00:00:00,15.748,8.636,20.32,0
2023-04-07 00:00:00,5.08,0.254,6.858,0
2023-04-08 00:00:00,2.286,0,0,12.7
2023-04-09 00:00:00,0,0,0,0
2023-04-10 00:00:00,0,0,0,0
2023-04-11 00:00:00,0,0,0,0
2023-04-12 00:00:00,0,0,0,0
2023-04-13 00:00:00,0,0,0,0
2023-04-14 00:00:00,0.254,10.922,0,0
2023-04-15 00:00:00,8.636,0,7.62,15.494
2023-04-16 00:00:00,1.524,8.382,7.62,0
2023-04-17 00:00:00,3.81,0.254,5.588,2.54
2023-04-18 00:00:00,0,0,0,0
2023-04-19 00:00:00,0,0,0,0
2023-04-20 00:00:00,0,0,0,0
2023-04-21 00:00:00,0,0,0,0
2023-04-22 00:00:00,12.7,15.494,20.066,15.494
2023-04-23 00:00:00,0,0,0,0
2023-04-24 00:00:00,0,0,0,0
2023-04-25 00:00:00,0,0,0,0
2023-04-26 00:00:00,0,0,0,0
2023-04-27 00:00:00,0,10.668,0,0
2023-04-28 00:00:00,9.906,8.128,0,5.334
2023-04-29 00:00:00,12.954,0,11.43,2.54
2023-04-30 00:00:00,0.254,0.508,0.254,0
2023-05-01 00:00:00,1.016,0.254,0.762,2.54
2023-05-02 00:00:00,0,0,0.254,1.016
2023-05-03 00:00:00,0,0,0,0
2023-05-04 00:00:00,0,0,0,0
2023-05-05 00:00:00,0,0,0,0
2023-05-06 00:00:00,0,0,0,0
2023-05-07 00:00:00,0,6.096,0,0
2023-05-08 00:00:00,11.43,1.016,13.716,5.334
2023-05-09 00:00:00,8.382,40.894,13.208,5.334
2023-05-10 00:00:00,0,0,0.254,1.27
2023-05-11 00:00:00,0,0,0,0
2023-05-12 00:00:00,0,0,0,0
2023-05-13 00:00:00,1.524,0,2.286,1.778
2023-05-14 00:00:00,3.556,0,0,2.032
2023-05-15 00:00:00,0,0,0,0
2023-05-16 00:00:00,0,18.288,0,5.08
2023-05-17 00:00:00,18.542,0,12.446,17.78
2023-05-18 00:00:00,0,0,0,0
2023-05-19 00:00:00,0.508,0,0,0
2023-05-20 00:00:00,0,6.35,0,0
2023-05-21 00:00:00,7.112,0,9.144,7.874
2023-05-22 00:00:00,0,0,0,0
2023-05-23 00:00:00,0,0,0,0
2023-05-24 00:00:00,0,0,0,0
2023-05-25 00:00:00,0,0,0,0
2023-05-26 00:00:00,0,0,0,0
2023-05-27 00:00:00,0,0,0,0
2023-05-28 00:00:00,9.144,23.114,5.08,23.368
2023-05-29 00:00:00,10.922,0,8.382,28.702
2023-05-30 00:00:00,0,0,0,0
2023-05-31 00:00:00,0,0,0.508,0
2023-06-01 00:00:00,0,0,0,0
2023-06-02 00:00:00,0,0,0,0
2023-06-03 00:00:00,0,0,0,0
2023-06-04 00:00:00,0,0,0,0
2023-06-05 00:00:00,0,0,0,0
2023-06-06 00:00:00,0,0,0,0
2023-06-07 00:00:00,6.604,9.398,2.286,2.032
2023-06-08 00:00:00,11.684,0,23.368,15.24
2023-06-09 00:00:00,0,0,0,0
2023-06-10 00:00:00,0,0,0,0
2023-06-11 00:00:00,0,31.496,0,0
2023-06-12 00:00:00,45.72,8.382,39.624,23.876
2023-06-13 00:00:00,0.762,0,0.508,2.794
2023-06-14 00:00:00,0,1.016,0,0
2023-06-15 00:00:00,0,0,0,0.762
2023-06-16 00:00:00,0,0,0,0
2023-06-17 00:00:00,0,0,0,0
2023-06-18 00:00:00,0,0,0,0
2023-06-19 00:00:00,4.572,8.636,2.54,0
2023-06-20 00:00:00,2.032,0,5.842,2.032
2023-06-21 00:00:00,1.016,1.016,5.08,0.508
2023-06-22 00:00:00,0,9.906,0,0
2023-06-23 00:00:00,4.572,2.54,9.398,2.794
2023-06-24 00:00:00,2.032,0,2.032,9.398
2023-06-25 00:00:00,2.032,3.556,0,1.016
2023-06-26 00:00:00,43.18,14.732,40.132,30.734
2023-06-27 00:00:00,7.874,0,1.778,0
2023-06-28 00:00:00,0,0,0,0
2023-06-29 00:00:00,0,0,0,0
2023-06-30 00:00:00,8.128,1.778,13.716,2.54
2023-07-01 00:00:00,2.286,13.716,0.762,5.842
2023-07-02 00:00:00,20.32,37.338,7.874,5.334
2023-07-03 00:00:00,30.48,0.254,23.622,26.67
2023-07-04 00:00:00,1.27,0,2.794,0.762
2023-07-05 00:00:00,0,0,0,0
2023-07-06 00:00:00,0,23.368,0,0
2023-07-07 00:00:00,9.652,0,36.576,1.524
2023-07-08 00:00:00,0,0.762,0,0
2023-07-09 00:00:00,23.114,4.572,26.67,2.286
2023-07-10 00:00:00,1.778,0,0,7.112
2023-07-11 00:00:00,0,0,0,0
2023-07-12 00:00:00,0,0,0,0
2023-07-13 00:00:00,0,0,0,0
2023-07-14 00:00:00,0,0,0,3.048
2023-07-15 00:00:00,5.588,4.064,2.794,1.016
2023-07-16 00:00:00,7.112,0,2.794,14.732
2023-07-17 00:00:00,0,0,0,0
2023-07-18 00:00:00,6.604,40.386,0.508,8.128
2023-07-19 00:00:00,9.906,0,6.604,3.302
2023-07-20 00:00:00,0,0,0.254,0
2023-07-21 00:00:00,0,0,0.508,0.762
2023-07-22 00:00:00,0,0,0,0
2023-07-23 00:00:00,0,0,0,0
2023-07-24 00:00:00,0,0.508,0,0
2023-07-25 00:00:00,5.842,0.254,2.54,0
2023-07-26 00:00:00,0,0,0,0
2023-07-27 00:00:00,0,0,0,0
2023-07-28 00:00:00,0,0.254,0,0
2023-07-29 00:00:00,0,13.208,0,0
2023-07-30 00:00:00,18.542,3.302,35.814,9.398
2023-07-31 00:00:00,2.286,7.112,1.524,1.27
2023-08-01 00:00:00,0,0,0,10.922
2023-08-02 00:00:00,0,0,0,0
2023-08-03 00:00:00,3.048,20.32,3.048,8.636
2023-08-04 00:00:00,11.43,0,14.732,3.81
2023-08-05 00:00:00,0,0,0,0
2023-08-06 00:00:00,0.762,1.27,2.54,0.762
2023-08-07 00:00:00,0.762,19.558,2.286,1.524
2023-08-08 00:00:00,5.842,0,8.89,4.318
2023-08-09 00:00:00,0.508,0,0,2.032
2023-08-10 00:00:00,11.938,26.162,31.242,23.622
2023-08-11 00:00:00,21.59,0,13.716,16.51
2023-08-12 00:00:00,0,0,0,0
2023-08-13 00:00:00,1.524,11.684,17.78,2.032
2023-08-14 00:00:00,0.254,8.89,0,0
2023-08-15 00:00:00,3.302,0,0,6.604
2023-08-16 00:00:00,0,0,0,0
2023-08-17 00:00:00,0,0,0,0
2023-08-18 00:00:00,0,0,0,0
2023-08-19 00:00:00,0,0,0,0
2023-08-20 00:00:00,0,0,0,0
2023-08-21 00:00:00,0,0,0,0
2023-08-22 00:00:00,0,0,0,0
2023-08-23 00:00:00,0,0,0,0
2023-08-24 00:00:00,0,0.762,0,0
2023-08-25 00:00:00,0.254,34.544,17.018,0
2023-08-26 00:00:00,15.748,35.306,0.508,2.032
2023-08-27 00:00:00,11.176,0.508,1.524,17.272
2023-08-28 00:00:00,1.27,10.922,1.016,1.27
2023-08-29 00:00:00,11.176,6.858,17.272,0
2023-08-30 00:00:00,6.35,0,4.318,29.464
2023-08-31 00:00:00,0,0,0,0
2023-09-01 00:00:00,0,0,0,0
2023-09-02 00:00:00,0,0,0,0
2023-09-03 00:00:00,0,0,0,0
2023-09-04 00:00:00,0,0,0,0
2023-09-05 00:00:00,0,0,0,0
2023-09-06 00:00:00,0,9.906,0,0
2023-09-07 00:00:00,2.032,0,2.54,1.016
2023-09-08 00:00:00,3.048,0,6.604,24.638
2023-09-09 00:00:00,0,0,0,0
2023-09-10 00:00:00,0,0,0.254,27.94
2023-09-11 00:00:00,0,0,0,0.762
2023-09-12 00:00:00,0,1.016,0,0
2023-09-13 00:00:00,1.778,0,0.254,12.446
2023-09-14 00:00:00,0,0,0,0
2023-09-15 00:00:00,0,0,0,0
2023-09-16 00:00:00,0,16.002,0,0
2023-09-17 00:00:00,43.688,14.732,24.892,23.622
2023-09-18 00:00:00,4.318,0,7.62,2.54
2023-09-19 00:00:00,0,0,0,0
2023-09-20 00:00:00,0,0,8.382,0
2023-09-21 00:00:00,0,0,0,0
2023-09-22 00:00:00,0,0,0,0
2023-09-23 00:00:00,0,0,0,0
2023-09-24 00:00:00,0,0,0,0
2023-09-25 00:00:00,0,0,0,0
2023-09-26 00:00:00,0,0,0,0
2023-09-27 00:00:00,0,0.254,0,0
2023-09-28 00:00:00,8.128,4.572,21.336,1.27
2023-09-29 00:00:00,0,0,1.016,1.016
2023-09-30 00:00:00,0,0,0,0
2023-10-01 00:00:00,0,0,0,0
2023-10-02 00:00:00,0,0,0,0
2023-10-03 00:00:00,0,0,0,0
2023-10-04 00:00:00,0,0,0,0
2023-10-05 00:00:00,0,0,0,0
2023-10-06 00:00:00,0,2.032,0,0
2023-10-07 00:00:00,2.286,0,3.556,1.778
2023-10-08 00:00:00,0,0,0,0
2023-10-09 00:00:00,0.254,1.778,0.254,0
2023-10-10 00:00:00,3.81,0,3.302,5.588
2023-10-11 00:00:00,0,0,0,0
2023-10-12 00:00:00,0,0,0,0
2023-10-13 00:00:00,0,0,0,0
2023-10-14 00:00:00,1.27,3.048,0.762,0
2023-10-15 00:00:00,1.27,3.556,0.762,3.556
2023-10-16 00:00:00,2.286,4.826,3.048,0
2023-10-17 00:00:00,1.27,0,3.302,3.556
2023-10-18 00:00:00,0,0,0,0.508
2023-10-19 00:00:00,0,0.254,0,0
2023-10-20 00:00:00,6.604,13.208,8.382,8.128
2023-10-21 00:00:00,6.35,0,10.16,4.826
2023-10-22 00:00:00,0,0,0,0
2023-10-23 00:00:00,0,0,0,0
2023-10-24 00:00:00,0,0,0,0
2023-10-25 00:00:00,0,0,0,0
2023-10-26 00:00:00,0,0,0,0
2023-10-27 00:00:00,0,0,0,0
2023-10-28 00:00:00,0,0,0,0
2023-10-29 00:00:00,0,0.254,0,0
2023-10-30 00:00:00,5.08,6.604,0.762,0
2023-10-31 00:00:00,7.62,0.762,8.636,8.128
2023-11-01 00:00:00,0,0,0,0.508
2023-11-02 00:00:00,0,0,0,0
2023-11-03 00:00:00,0,0,0,0
2023-11-04 00:00:00,0,0,0,0
2023-11-05 00:00:00,0,0,0,0
2023-11-06 00:00:00,0,0,0,0
2023-11-07 00:00:00,0,0,0,0
2023-11-08 00:00:00,0,0,0,0
2023-11-09 00:00:00,0,0,0,0
2023-11-10 00:00:00,5.334,7.62,6.096,2.54
2023-11-11 00:00:00,1.524,0,4.826,8.636
2023-11-12 00:00:00,0,0,0,0
2023-11-13 00:00:00,0,0,0,0
2023-11-14 00:00:00,0,0,0,0
2023-11-15 00:00:00,0,0,0,0
2023-11-16 00:00:00,0,0,0,0
2023-11-17 00:00:00,0,13.208,0.254,0
2023-11-18 00:00:00,5.588,0,6.35,14.478
2023-11-19 00:00:00,0,0,0,0
2023-11-20 00:00:00,0,0.254,0,0
2023-11-21 00:00:00,2.54,20.066,4.318,0.762
2023-11-22 00:00:00,17.018,0,15.24,13.97
2023-11-23 00:00:00,0.254,0,0,2.54
2023-11-24 00:00:00,0,0,0,0
2023-11-25 00:00:00,0,0,0,0
2023-11-26 00:00:00,0,2.54,0,0
2023-11-27 00:00:00,4.318,0,2.54,2.032
2023-11-28 00:00:00,0,0,0,0
2023-11-29 00:00:00,0,0,0,0
2023-11-30 00:00:00,0,0,0,0
2023-12-01 00:00:00,0,4.572,1.778,0
2023-12-02 00:00:00,0,1.27,10.922,2.54
2023-12-03 00:00:00,7.62,1.778,14.224,8.128
2023-12-04 00:00:00,0,0.254,4.572,0.762
2023-12-05 00:00:00,1.27,2.794,0.762,2.286
2023-12-06 00:00:00,6.604,0.508,0.762,5.08
2023-12-07 00:00:00,0,0,0,1.27
2023-12-08 00:00:00,0,0,0,0
2023-12-09 00:00:00,6.35,10.16,9.906,1.778
2023-12-10 00:00:00,26.416,4.318,28.448,41.402
2023-12-11 00:00:00,0,0,1.016,12.7
2023-12-12 00:00:00,0,0,0,0
2023-12-13 00:00:00,0,0,0,0
2023-12-14 00:00:00,0,0,0,0
2023-12-15 00:00:00,0,0,0,0
2023-12-16 00:00:00,0,0,0,0
2023-12-17 00:00:00,2.032,6.858,3.048,0
2023-12-18 00:00:00,6.604,1.27,3.81,3.81
2023-12-19 00:00:00,1.524,0,0,1.524
2023-12-20 00:00:00,0,0,0,0
2023-12-21 00:00:00,0,0,0,0
2023-12-22 00:00:00,0,0,0,0
2023-12-23 00:00:00,0,0,0,0
2023-12-24 00:00:00,0,0,0,0.508
2023-12-25 00:00:00,0,10.922,0,0
2023-12-26 00:00:00,15.24,11.176,13.97,2.54
2023-12-27 00:00:00,10.668,1.016,13.208,11.43
2023-12-28 00:00:00,0.762,0,0.508,1.524
2023-12-29 00:00:00,0,1.016,0,0
2023-12-30 00:00:00,2.032,3.048,1.016,1.016
2023-12-31 00:00:00,2.54,0,1.016,2.286
